	label	body_text
5378	ham	I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad
5379	ham	Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
5380	ham	How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X
5381	ham	How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
5382	ham	I'm at work. Please call
5383	ham	I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
5384	ham	NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
5385	ham	Ok.ok ok..then..whats ur todays plan
5386	ham	Nt joking seriously i told
5387	ham	Watching ajith film ah?
5388	ham	Ooooooh I forgot to tell u I can get on yoville on my phone
5389	ham	All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!
5390	ham	I dont know exactly could you ask chechi.
5391	ham	Dunno lei shd b driving lor cos i go sch 1 hr oni.
5392	ham	As in i want custom officer discount oh.
5393	ham	That's necessarily respectful
5394	ham	Hi. Hope you had a good day. Have a better night.
5395	ham	And he's apparently bffs with carly quick now
5396	ham	HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...
5397	ham	Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
5398	ham	Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
5399	ham	So gd got free ice cream... I oso wan...
5400	ham	Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
5401	ham	So how many days since then?
5402	ham	Dear are you angry i was busy dear
5403	ham	Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...
5404	ham	... Are you in the pub?
5405	ham	There is a first time for everything :)
5406	ham	Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?
5407	ham	I ask if u meeting da ge tmr nite...
5408	ham	Gr8. So how do you handle the victoria island traffic. Plus when's the album due
5409	ham	Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
5410	ham	East coast
5411	ham	You should get more chicken broth if you want ramen unless there's some I don't know about
5412	ham	My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
5413	ham	Nope. I just forgot. Will show next week
5414	ham	So how are you really. What are you up to. How's the masters. And so on.
5415	ham	I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
5416	ham	I dont know oh. Hopefully this month.
5417	ham	Hi elaine, is today's meeting confirmed?
5418	ham	Ok k..sry i knw 2 siva..tats y i askd..
5419	ham	Sorry, I'll call later
5420	ham	U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
5421	ham	Otherwise had part time job na-tuition..
5422	ham	Oh yeah! And my diet just flew out the window
5423	spam	Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
5424	ham	You didnt complete your gist oh.
5425	ham	Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can
5426	ham	If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around
5427	ham	If I was I wasn't paying attention
5428	ham	Thanx a lot 4 ur help!
5429	ham	You're gonna have to be way more specific than that
5430	ham	Jesus armand really is trying to tell everybody he can find
5431	ham	I'm wif him now buying tix lar...
5432	ham	Mode men or have you left.
5433	ham	Am slow in using biola's fne
5434	ham	What are youdoing later? Sar xxx
5435	ham	Hey i've booked the 2 lessons on sun liao...
5436	ham	Thank you. do you generally date the brothas?
5437	ham	By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x
5438	ham	I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!
5439	spam	You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
5440	ham	Good morning. At the repair shop--the ONLY reason i'm up at this hour.
5441	ham	And that's fine, I got enough bud to last most of the night at least
5442	ham	I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
5443	ham	So that takes away some money worries
5444	ham	aight we can pick some up, you open before tonight?
5445	spam	Latest News! Police station toilet stolen, cops have nothing to go on!
5446	ham	Sac needs to carry on:)
5447	ham	Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
5448	ham	What???? Hello wats talks email address?
5449	ham	Except theres a chick with huge boobs.
5450	ham	Im just wondering what your doing right now?
5451	ham	Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
5452	spam	For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
5453	ham	Arun can u transfr me d amt
5454	ham	Sorry, I'll call later
5455	ham	If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/
5456	spam	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
5457	ham	Ok i thk i got it. Then u wan me 2 come now or wat?
5458	spam	Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
5459	ham	U GOIN OUT 2NITE?
5460	ham	I will treasure every moment we spend together...
5461	ham	Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway
5462	spam	http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡
5463	spam	Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
5464	spam	URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm
5465	ham	Ok lor.
5466	ham	I thought slide is enough.
5467	ham	Yup
5468	ham	Well obviously not because all the people in my cool college life went home ;_;
5469	ham	Ok lor ü reaching then message me.
5470	ham	Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
5471	ham	Dhoni have luck to win some big title.so we will win:)
5472	ham	Yes princess! I want to please you every night. Your wish is my command...
5473	ham	What Today-sunday..sunday is holiday..so no work..
5474	ham	No probably  &lt;#&gt; %.
5475	ham	Really do hope the work doesnt get stressful. Have a gr8 day.
5476	ham	Have you seen who's back at Holby?!
5477	ham	Shall call now dear having food
5478	spam	URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
5479	ham	So li hai... Me bored now da lecturer repeating last weeks stuff waste time... 
5480	ham	, ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy
5481	ham	Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
5482	ham	Ofcourse I also upload some songs
5483	spam	2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
5484	ham	K. I will sent it again
5485	ham	Oh thanks a lot..i already bought 2 eggs ..
5486	ham	K. I will sent it again
5487	ham	U studying in sch or going home? Anyway i'll b going 2 sch later.
5488	spam	Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
5489	ham	I think if he rule tamilnadu..then its very tough for our people.
5490	ham	Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.
5491	ham	Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...
5492	ham	Yes... I trust u to buy new stuff ASAP so I can try it out
5493	spam	SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE
5494	ham	Why did I wake up on my own &gt;:(
5495	ham	Now get step 2 outta the way. Congrats again.
5496	ham	Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
5497	spam	PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
5498	ham	Apo all other are mokka players only
5499	ham	Perhaps * is much easy give your account identification, so i will tomorrow at UNI
5500	ham	Wait . I will msg after  &lt;#&gt;  min.
5501	ham	What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
5502	ham	God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
5503	ham	I want to be inside you every night...
5504	ham	Machan you go to gym tomorrow,  i wil come late goodnight.
5505	ham	Lol they were mad at first but then they woke up and gave in.
5506	ham	I went to project centre
5507	ham	It‘s reassuring, in this crazy world.
5508	ham	Just making dinner, you ?
5509	ham	Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave
5510	ham	Oh... Okie lor...We go on sat... 
5511	ham	You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
5512	ham	Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...
5513	ham	Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
5514	ham	By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.
5515	ham	Can you pls send me that company name. In saibaba colany
5516	ham	No. I dont want to hear anything
5517	ham	You are a big chic. Common. Declare
5518	ham	Thats cool. I want to please you...
5519	ham	Going to join tomorrow.
5520	spam	You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
5521	ham	I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
5522	spam	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
5523	ham	Total disappointment, when I texted you was the craziest shit got :(
5524	ham	Its just the effect of irritation. Just ignore it
5525	ham	What about this one then.
5526	ham	I think that tantrum's finished so yeah I'll be by at some point
5527	ham	Compliments to you. Was away from the system. How your side.
5528	ham	happened here while you were adventuring
5529	ham	Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. 
5530	ham	Ok which your another number
5531	ham	I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop
5532	ham	Aiyah ok wat as long as got improve can already wat...
5533	spam	Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
5534	ham	I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight
5535	ham	Just sleeping..and surfing
5536	spam	ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800
5537	ham	Yeah it's jus rite...
5538	ham	Armand says get your ass over to epsilon
5539	ham	U still havent got urself a jacket ah?
5540	ham	I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready
5541	ham	Hi its in durban are you still on this number
5542	ham	Ic. There are a lotta childporn cars then.
5543	spam	Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.
