body_text,body_len,punct%
"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",123,6.5
"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",48,27.1
"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",122,10.7
Not tonight mate. Catching up on some sleep. This is my new number by the way. ,63,4.8
U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,106,3.8
"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",260,8.799999999999999
Ok...,5,60.0
All day working day:)except saturday and sunday..,43,9.3
Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,87,6.9
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",135,11.1
Call him and say you not coming today ok and tell them not to fool me like this ok,64,0.0
Lol you won't feel bad when I use her money to take you out to a steak dinner =D,62,3.2
Alright i have a new goal now,23,0.0
Yo! Howz u? girls never rang after india. L,35,8.6
"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",132,6.1
Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,76,3.9
You have 1 new voicemail. Please call 08719181513.,43,4.7
Reason is if the team budget is available at last they buy the unsold players for at base rate..,78,2.6
Dear we got  &lt;#&gt;  dollars hi hi,29,17.2
Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,72,8.3
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,136,1.5
Somebody should go to andros and steal ice,35,0.0
Sounds like you have many talents! would you like to go on a dinner date next week?,67,3.0
Oh... Okie lor...We go on sat... ,27,33.300000000000004
"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",65,13.8
Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,46,13.0
I will reach ur home in  &lt;#&gt;  minutes,34,14.7
Dude how do you like the buff wind.,28,3.5999999999999996
"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",117,4.3
Please sen :)my kind advice :-)please come here and try:-),49,16.3
"Night night, see you tomorrow",25,4.0
Yup. Wun believe wat? U really neva c e msg i sent shuhui?,46,6.5
URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,121,5.0
Do u knw dis no. &lt;#&gt; ?,22,31.8
Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,132,2.3
"alright, I'll make sure the car is back tonight",39,5.1
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,68,8.799999999999999
I will come to ur home now,20,0.0
No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,95,3.2
Goodnight da thangam I really miss u dear.,35,2.9000000000000004
Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,180,2.8000000000000003
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,124,6.5
That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,83,7.199999999999999
"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",125,6.4
Now i'm going for lunch.,20,10.0
I don't know but I'm raping dudes at poker,34,5.8999999999999995
Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,117,3.4000000000000004
"Dad wanted to talk about the apartment so I got a late start, omw now",55,1.7999999999999998
"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",130,6.2
"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",66,3.0
U calling me right? Call my hand phone...,34,11.799999999999999
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",72,8.3
LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,114,2.6
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,89,3.4000000000000004
Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,97,6.2
Don know..wait i will check it.,26,11.5
INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,115,2.6
"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",128,5.5
they released another Italian one today and it has a cosign option,55,0.0
"4 tacos + 1 rajas burrito, right?",27,11.1
HI ITS KATE CAN U GIVE ME A RING ASAP XXX,31,0.0
Ok leave no need to ask,18,0.0
Yar lor actually we quite fast... Cos da ge slow wat... Haha...,52,17.299999999999997
"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",95,4.2
What are youdoing later? Sar xxx,27,3.6999999999999997
FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,130,2.3
"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """,112,13.4
Mm have some kanji dont eat anything heavy ok,37,0.0
Haha i think i did too,17,0.0
You dont know you jabo me abi.,24,4.2
"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",122,6.6000000000000005
"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",120,3.3000000000000003
Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,112,12.5
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",133,5.3
Oh you got many responsibilities.,29,3.4000000000000004
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,114,5.3
Gud ni8.swt drms.take care,23,8.7
Yeah that's the impression I got,27,3.6999999999999997
Please attend the phone:),22,9.1
Send his number and give reply tomorrow morning for why you said that to him like that ok,72,0.0
Sorry about that this is my mates phone and i didnt write it love Kate,56,0.0
I just saw ron burgundy captaining a party boat so yeah,45,0.0
Already am squatting is the new way of walking,38,0.0
Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,73,13.700000000000001
Yeah but which is worse for i,23,0.0
Dont pick up d call when something important is There to tell. Hrishi,57,1.7999999999999998
So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,79,5.1
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",112,6.2
How do you plan to manage that,24,0.0
A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,68,4.3999999999999995
No problem baby. Is this is a good time to talk? I called and left a message.,61,4.9
Happy new year. Hope you are having a good semester,42,2.4
"I'll see if I can swing by in a bit, got some things to take care of here firsg",61,3.3000000000000003
Hey r ü still online? I've finished the formatting...,45,11.1
GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,132,4.5
I doubt you could handle 5 times per night in any case...,46,6.5
Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,115,6.1
Good Morning my Dear Shijutta........... Have a great &amp; successful day.,65,21.5
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",124,8.1
"Yes..but they said its IT.,",23,17.4
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,130,4.6
Did either of you have any idea's? Do you know of anyplaces doing something?,63,4.8
Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,58,3.4000000000000004
aathi..where are you dear..,24,16.7
"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",131,4.6
Men like shorter ladies. Gaze up into his eyes.,39,5.1
Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,67,16.400000000000002
Stupid.its not possible,21,4.8
Surely result will offer:),23,8.7
I am going to sao mu today. Will be done only at 12 ,39,2.6
Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,129,9.3
"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",162,4.3
"Vikky, come around  &lt;TIME&gt; ..",30,23.3
I had askd u a question some hours before. Its answer,43,2.3
"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",122,3.3000000000000003
1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,96,3.1
I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,126,3.2
Change again... It's e one next to escalator...,40,17.5
Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,108,8.3
Lol! Oops sorry! Have fun. ,22,13.600000000000001
As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,135,4.3999999999999995
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,122,5.7
would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,98,1.0
He remains a bro amongst bros,24,0.0
WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,126,3.2
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,94,5.3
R u still working now?,18,5.6000000000000005
G wants to know where the fuck you are,30,0.0
Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ,63,4.8
Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,58,10.299999999999999
Ok i go change also...,18,16.7
"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",144,3.5000000000000004
"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",81,2.5
I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,57,7.000000000000001
No da. . Vijay going to talk in jaya tv,30,6.7
I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,72,9.700000000000001
